date,soil_moisture_percent,air_temperature_celsius
2018/7/18 22:03,12.91,20.55
2018/7/18 22:18,13.04,20.4
2018/7/18 22:33,12.78,20.35
2018/7/18 22:48,13.17,20.35
2018/7/18 23:03,12.78,20.3
2018/7/18 23:18,13.04,20.26
2018/7/18 23:33,13.17,20.3
2018/7/18 23:48,12.91,20.26
2018/7/19 00:03,12.91,20.21
2018/7/19 00:18,12.65,19.96
2018/7/19 00:33,12.65,20.06
2018/7/19 00:48,13.29,20.06
2018/7/19 01:03,13.04,20.11
2018/7/19 01:18,12.65,19.87
2018/7/19 01:33,13.04,19.82
2018/7/19 01:48,13.04,19.62
2018/7/19 02:03,12.78,19.57
2018/7/19 02:18,12.78,19.43
2018/7/19 02:33,13.16,19.48
2018/7/19 02:48,13.16,19.33
2018/7/19 03:03,12.91,19.33
2018/7/19 03:18,13.03,19.28
2018/7/19 03:33,12.78,19.23
2018/7/19 03:48,12.78,19.13
2018/7/19 04:03,12.9,19.08
2018/7/19 04:18,13.03,19.13
2018/7/19 04:33,12.65,19.03
2018/7/19 04:48,13.16,18.93
2018/7/19 05:03,12.77,18.88
2018/7/19 05:18,13.03,18.69
2018/7/19 05:33,12.9,18.78
2018/7/19 05:48,13.03,18.93
2018/7/19 06:03,12.64,18.88
2018/7/19 06:18,12.51,19.03
2018/7/19 06:33,12.64,19.18
2018/7/19 06:48,12.77,19.62
2018/7/19 07:03,12.9,20.06
2018/7/19 07:18,13.03,20.45
2018/7/19 07:33,12.51,20.74
2018/7/19 07:48,12.51,21.03
2018/7/19 08:03,12.9,21.31
2018/7/19 08:18,12.39,21.69
2018/7/19 08:33,12.64,22.07
2018/7/19 08:48,12.39,22.68
2018/7/19 09:03,12.51,23.47
2018/7/19 09:18,12.51,24.25
2018/7/19 09:33,12.64,25.74
2018/7/19 09:48,12,27.62
2018/7/19 10:03,12,30.76
2018/7/19 10:18,12.38,41.21
2018/7/19 10:33,12.11,43.59
2018/7/19 10:48,11.59,48.83
2018/7/19 11:03,11.71,47.97
2018/7/19 11:18,11.31,47.47
2018/7/19 11:33,11.05,48.09
2018/7/19 11:48,11.18,40.43
2018/7/19 12:03,11.06,40.09
2018/7/19 12:18,11.19,45.55
2018/7/19 12:33,10.8,44.01
2018/7/19 12:48,10.68,34.1
2018/7/19 13:03,11.07,32.4
2018/7/19 13:18,10.94,32.44
2018/7/19 13:33,10.82,31.65
2018/7/19 13:48,11.07,32
2018/7/19 14:03,10.56,31.65
2018/7/19 14:18,10.69,31.25
2018/7/19 14:33,10.43,31.51
2018/7/19 14:48,10.69,31.25
2018/7/19 15:03,10.17,31.51
2018/7/19 15:18,10.17,31.34
2018/7/19 15:33,9.91,31.25
2018/7/19 15:48,10.3,30.76
2018/7/19 16:03,10.04,29.83
2018/7/19 16:18,9.91,29.35
2018/7/19 16:33,10.29,29.57
2018/7/19 16:48,10.29,28.91
2018/7/19 17:03,10.17,28.51
2018/7/19 17:18,10.04,27.62
2018/7/19 17:33,10.17,26.46
2018/7/19 17:48,10.04,25.47
2018/7/19 18:03,9.91,24.75
2018/7/19 18:18,10.04,24.29
2018/7/19 18:33,9.66,23.93
2018/7/19 18:48,9.91,23.6
2018/7/19 19:03,10.04,23.1
2018/7/19 19:18,9.66,22.86
2018/7/19 19:33,10.04,22.63
2018/7/19 19:48,9.79,22.3
2018/7/19 20:03,10.17,21.93
2018/7/19 20:18,9.91,21.83
2018/7/19 20:33,9.79,21.83
2018/7/19 20:48,10.17,21.74
2018/7/19 21:03,9.66,21.6
2018/7/19 21:18,9.78,21.45
2018/7/19 21:33,9.91,21.31
2018/7/19 21:48,9.91,21.26
2018/7/19 22:03,9.91,21.26
2018/7/19 22:18,10.04,21.26
2018/7/19 22:33,9.91,21.22
2018/7/19 22:48,9.78,21.12
2018/7/19 23:03,9.91,21.17
2018/7/19 23:18,9.78,21.07
2018/7/19 23:33,9.91,21.12
2018/7/19 23:48,9.91,21.22
2018/7/20 00:03,9.91,21.22
2018/7/20 00:18,10.04,21.22
2018/7/20 00:33,9.27,21.26
2018/7/20 00:48,9.4,21.31
2018/7/20 01:03,9.65,21.17
2018/7/20 01:18,9.78,21.03
2018/7/20 01:33,9.78,21.03
2018/7/20 01:48,9.78,20.93
2018/7/20 02:03,9.78,20.88
2018/7/20 02:18,9.27,20.93
2018/7/20 02:33,9.65,20.83
2018/7/20 02:48,9.91,20.74
2018/7/20 03:03,9.91,20.83
2018/7/20 03:18,9.91,21.17
2018/7/20 03:33,9.52,21.36
2018/7/20 03:48,9.4,21.41
2018/7/20 04:03,9.65,21.45
2018/7/20 04:18,9.65,21.41
2018/7/20 04:33,9.52,21.45
2018/7/20 04:48,9.27,21.36
2018/7/20 05:03,9.52,21.41
2018/7/20 05:18,9.52,21.45
2018/7/20 05:33,9.52,21.45
2018/7/20 05:48,9.52,21.5
2018/7/20 06:03,9.39,21.55
2018/7/20 06:18,9.27,21.79
2018/7/20 06:33,9.52,22.02
2018/7/20 06:48,9.39,22.35
2018/7/20 07:03,9.39,22.49
2018/7/20 07:18,9.26,22.86
2018/7/20 07:33,9.39,23.6
2018/7/20 07:48,9.14,23.42
2018/7/20 08:03,9.39,23.33
2018/7/20 08:18,9.14,23.24
2018/7/20 08:33,9.26,23.47
2018/7/20 08:48,9.39,23.97
2018/7/20 09:03,8.88,24.48
2018/7/20 09:18,9.52,25.2
2018/7/20 09:33,9.26,26.19
2018/7/20 09:48,9.13,28.07
2018/7/20 10:03,9.13,31.12
2018/7/20 10:18,8.86,40.87
2018/7/20 10:33,9.1,42.06
2018/7/20 10:48,8.84,47.58
2018/7/20 11:03,8.84,48.32
2018/7/20 11:18,8.59,50
2018/7/20 11:33,8.72,49.53
2018/7/20 11:48,8.84,39.85
2018/7/20 12:03,8.72,38.27
2018/7/20 12:18,8.34,41.56
2018/7/20 12:33,8.46,44.43
2018/7/20 12:48,8.21,34.91
2018/7/20 13:03,8.34,32.22
2018/7/20 13:18,8.34,31.29
2018/7/20 13:33,8.09,31.12
2018/7/20 13:48,8.47,31.43
2018/7/20 14:03,8.09,31.47
2018/7/20 14:18,7.97,31.51
2018/7/20 14:33,8.35,31.51
2018/7/20 14:48,7.84,32.04
2018/7/20 15:03,7.84,31.96
2018/7/20 15:18,7.84,32.04
2018/7/20 15:33,8.09,32.18
2018/7/20 15:48,7.71,31.69
2018/7/20 16:03,8.21,31.51
2018/7/20 16:18,7.96,30.81
2018/7/20 16:33,8.21,30.14
2018/7/20 16:48,7.71,29.39
2018/7/20 17:03,8.09,29.04
2018/7/20 17:18,7.71,28.15
2018/7/20 17:33,7.84,27.13
2018/7/20 17:48,7.71,25.74
2018/7/20 18:03,7.84,25.2
2018/7/20 18:18,7.97,24.25
2018/7/20 18:33,7.47,23.88
2018/7/20 18:48,7.72,23.6
2018/7/20 19:03,7.97,23.24
2018/7/20 19:18,7.97,22.72
2018/7/20 19:33,7.47,22.35
2018/7/20 19:48,7.59,22.02
2018/7/20 20:03,7.97,21.88
2018/7/20 20:18,7.6,21.64
2018/7/20 20:33,7.47,21.6
2018/7/20 20:48,7.6,21.55
2018/7/20 21:03,7.85,21.36
2018/7/20 21:18,7.35,21.22
2018/7/20 21:33,7.72,21.07
2018/7/20 21:48,7.6,21.03
2018/7/20 22:03,7.72,20.93
2018/7/20 22:18,7.97,20.83
2018/7/20 22:33,7.47,20.79
2018/7/20 22:48,7.97,20.69
2018/7/20 23:03,7.35,20.64
2018/7/20 23:18,7.6,20.45
2018/7/20 23:33,7.47,20.5
2018/7/20 23:48,7.97,20.35
2018/7/21 00:03,7.72,20.3
2018/7/21 00:18,7.35,20.21
2018/7/21 00:33,7.59,20.06
2018/7/21 00:48,7.22,20.06
2018/7/21 01:03,7.97,19.92
2018/7/21 01:18,7.85,19.92
2018/7/21 01:33,7.59,19.96
2018/7/21 01:48,7.85,19.92
2018/7/21 02:03,7.72,19.82
2018/7/21 02:18,7.72,19.77
2018/7/21 02:33,7.34,19.67
2018/7/21 02:48,7.22,19.62
2018/7/21 03:03,7.59,19.67
2018/7/21 03:18,7.34,19.53
2018/7/21 03:33,7.47,19.53
2018/7/21 03:48,7.34,19.43
2018/7/21 04:03,7.59,19.53
2018/7/21 04:18,7.59,19.38
2018/7/21 04:33,7.59,19.33
2018/7/21 04:48,7.59,19.23
2018/7/21 05:03,7.34,19.23
2018/7/21 05:18,7.84,19.13
2018/7/21 05:33,7.59,19.33
2018/7/21 05:48,7.47,19.43
2018/7/21 06:03,7.47,19.57
2018/7/21 06:18,7.59,19.77
2018/7/21 06:33,7.22,19.96
2018/7/21 06:48,7.34,20.21
2018/7/21 07:03,7.72,20.5
2018/7/21 07:18,7.59,20.79
2018/7/21 07:33,7.09,21.07
2018/7/21 07:48,7.84,21.31
2018/7/21 08:03,7.59,21.6
2018/7/21 08:18,7.46,21.88
2018/7/21 08:33,7.09,22.26
2018/7/21 08:48,7.34,22.86
2018/7/21 09:03,7.21,23.56
2018/7/21 09:18,7.21,24.66
2018/7/21 09:33,7.58,25.7
2018/7/21 09:48,7.46,27.44
2018/7/21 10:03,7.09,30.23
2018/7/21 10:18,7.21,40.38
2018/7/21 10:33,7.09,41.81
2018/7/21 10:48,7.33,47.58
2018/7/21 11:03,6.96,49.94
2018/7/21 11:18,7.33,51.44
2018/7/21 11:33,7.33,51.2
2018/7/21 11:48,7.09,43.18
2018/7/21 12:03,6.84,39.8
2018/7/21 12:18,7.33,44.59
2018/7/21 12:33,7.33,47.47
2018/7/21 12:48,6.71,36
2018/7/21 13:03,6.84,33.83
2018/7/21 13:18,7.09,32.36
2018/7/21 13:33,6.84,32.49
2018/7/21 13:48,7.21,32.18
2018/7/21 14:03,6.96,31.87
2018/7/21 14:18,6.96,32.31
2018/7/21 14:33,6.71,32.58
2018/7/21 14:48,6.84,33.02
2018/7/21 15:03,6.71,32.31
2018/7/21 15:18,6.71,32.27
2018/7/21 15:33,6.84,31.96
2018/7/21 15:48,6.47,31.2
2018/7/21 16:03,6.71,31.12
2018/7/21 16:18,6.84,31.12
2018/7/21 16:33,6.84,30.41
2018/7/21 16:48,6.71,30.01
2018/7/21 17:03,7.09,29.22
2018/7/21 17:18,6.84,28.6
2018/7/21 17:33,6.35,27.84
2018/7/21 17:48,6.59,26.69
2018/7/21 18:03,6.96,25.61
2018/7/21 18:18,6.59,24.89
2018/7/21 18:33,6.59,24.84
2018/7/21 18:48,6.84,24.61
2018/7/21 19:03,6.35,24.11
2018/7/21 19:18,6.71,23.7
2018/7/21 19:33,6.71,23.33
2018/7/21 19:48,6.71,23
2018/7/21 20:03,6.35,22.58
2018/7/21 20:18,6.96,22.44
2018/7/21 20:33,6.59,22.21
2018/7/21 20:48,6.47,21.93
2018/7/21 21:03,6.84,22.12
2018/7/21 21:18,6.96,21.93
2018/7/21 21:33,6.59,21.97
2018/7/21 21:48,6.84,21.69
2018/7/21 22:03,6.84,21.55
2018/7/21 22:18,6.71,21.45
2018/7/21 22:33,6.71,21.31
2018/7/21 22:48,6.71,21.31
2018/7/21 23:03,6.96,21.12
2018/7/21 23:18,6.47,21.12
2018/7/21 23:33,6.84,21.03
2018/7/21 23:48,6.22,21.07
2018/7/22 00:03,6.84,21.17
2018/7/22 00:18,6.96,21.03
2018/7/22 00:33,6.96,20.93
2018/7/22 00:48,6.47,20.79
2018/7/22 01:03,6.96,20.74
2018/7/22 01:18,6.84,20.74
2018/7/22 01:33,6.22,20.59
2018/7/22 01:48,6.96,20.5
2018/7/22 02:03,6.71,20.45
2018/7/22 02:18,6.59,20.26
2018/7/22 02:33,6.59,20.26
2018/7/22 02:48,6.71,20.21
2018/7/22 03:03,6.47,20.16
2018/7/22 03:18,6.84,20.06
2018/7/22 03:33,6.59,20.11
2018/7/22 03:48,6.84,20.11
2018/7/22 04:03,6.71,20.06
2018/7/22 04:18,6.59,20.06
2018/7/22 04:33,6.96,19.96
2018/7/22 04:48,6.71,19.96
2018/7/22 05:03,6.84,19.87
2018/7/22 05:18,6.47,19.87
2018/7/22 05:33,6.71,20.01
2018/7/22 05:48,6.59,20.11
2018/7/22 06:03,6.35,20.26
2018/7/22 06:18,6.35,20.55
2018/7/22 06:33,6.47,20.79
2018/7/22 06:48,6.35,20.98
2018/7/22 07:03,6.35,21.12
2018/7/22 07:18,6.35,21.36
2018/7/22 07:33,6.47,21.6
2018/7/22 07:48,6.47,21.83
2018/7/22 08:03,6.22,22.07
2018/7/22 08:18,6.59,22.4
2018/7/22 08:33,6.47,22.72
2018/7/22 08:48,6.59,23.28
2018/7/22 09:03,6.59,23.88
2018/7/22 09:18,6.35,24.75
2018/7/22 09:33,6.59,26.15
2018/7/22 09:48,6.59,27.98
2018/7/22 10:03,6.71,31.2
2018/7/22 10:18,6.71,41.71
2018/7/22 10:33,6.59,42.67
2018/7/22 10:48,6.22,49.3
2018/7/22 11:03,6.1,51.68
2018/7/22 11:18,6.1,50.06
2018/7/22 11:33,6.47,49.12
2018/7/22 11:48,6.47,42.11
2018/7/22 12:03,6.59,36.69
2018/7/22 12:18,6.1,41.46
2018/7/22 12:33,6.35,44.22
2018/7/22 12:48,6.35,34.45
2018/7/22 13:03,6.22,31.73
2018/7/22 13:18,6.59,31.87
2018/7/22 13:33,5.98,32.09
2018/7/22 13:48,6.22,32.27
2018/7/22 14:03,6.22,32.22
2018/7/22 14:18,6.59,32.31
2018/7/22 14:33,6.35,31.73
2018/7/22 14:48,6.59,32.04
2018/7/22 15:03,6.47,31.29
2018/7/22 15:18,6.1,32.22
2018/7/22 15:33,6.22,31.29
2018/7/22 15:48,5.98,31.25
2018/7/22 16:03,6.35,30.76
2018/7/22 16:18,6.22,30.85
2018/7/22 16:33,6.35,28.46
2018/7/22 16:48,6.35,27.31
2018/7/22 17:03,6.71,27.13
2018/7/22 17:18,6.35,26.46
2018/7/22 17:33,6.59,25.88
2018/7/22 17:48,6.22,24.61
2018/7/22 18:03,6.71,23.93
2018/7/22 18:18,6.59,23.37
2018/7/22 18:33,6.59,23.24
2018/7/22 18:48,6.84,22.91
2018/7/22 19:03,6.59,22.68
2018/7/22 19:18,6.35,22.35
2018/7/22 19:33,6.84,22.21
2018/7/22 19:48,6.35,21.93
2018/7/22 20:03,6.47,21.79
2018/7/22 20:18,6.71,21.64
2018/7/22 20:33,6.47,21.45
2018/7/22 20:48,6.35,21.36
2018/7/22 21:03,6.71,21.31
2018/7/22 21:18,6.71,21.31
2018/7/22 21:33,6.71,21.31
2018/7/22 21:48,6.71,21.26
2018/7/22 22:03,6.84,21.12
2018/7/22 22:18,6.71,21.07
2018/7/22 22:33,6.84,21.07
2018/7/22 22:48,6.96,21.22
2018/7/22 23:03,6.71,21.07
2018/7/22 23:18,6.71,21.03
2018/7/22 23:33,6.71,20.88
2018/7/22 23:48,6.84,20.79
2018/7/23 00:03,6.84,20.74
2018/7/23 00:18,6.35,20.64
2018/7/23 00:33,6.96,20.64
2018/7/23 00:48,6.96,20.55
2018/7/23 01:03,6.71,20.45
2018/7/23 01:18,6.84,20.35
2018/7/23 01:33,7.09,20.4
2018/7/23 01:48,6.96,20.35
2018/7/23 02:03,6.96,20.26
2018/7/23 02:18,6.84,20.21
2018/7/23 02:33,6.84,20.11
2018/7/23 02:48,6.47,20.16
2018/7/23 03:03,6.96,20.16
2018/7/23 03:18,6.84,20.16
2018/7/23 03:33,6.84,20.01
2018/7/23 03:48,6.71,19.96
2018/7/23 04:03,6.96,19.92
2018/7/23 04:18,6.84,19.87
2018/7/23 04:33,6.59,19.82
2018/7/23 04:48,6.59,19.87
2018/7/23 05:03,6.84,19.72
2018/7/23 05:18,7.21,19.82
2018/7/23 05:33,6.84,19.72
2018/7/23 05:48,6.96,19.72
2018/7/23 06:03,6.96,19.87
2018/7/23 06:18,6.84,19.96
2018/7/23 06:33,7.09,20.11
2018/7/23 06:48,7.09,20.3
2018/7/23 07:03,6.71,20.64
2018/7/23 07:18,6.71,20.98
2018/7/23 07:33,6.84,21.26
2018/7/23 07:48,6.96,21.6
2018/7/23 08:03,6.96,21.88
2018/7/23 08:18,6.96,22.3
2018/7/23 08:33,6.71,22.68
2018/7/23 08:48,7.21,23.28
2018/7/23 09:03,7.21,23.97
2018/7/23 09:18,6.59,24.84
2018/7/23 09:33,6.71,26.06
2018/7/23 09:48,6.84,27.93
2018/7/23 10:03,6.47,30.81
2018/7/23 10:18,6.96,41.07
2018/7/23 10:33,6.84,42.36
2018/7/23 10:48,6.84,48.72
2018/7/23 11:03,6.71,50.36
2018/7/23 11:18,7.09,51.02
2018/7/23 11:33,7.09,51.56
2018/7/23 11:48,6.84,45.06
2018/7/23 12:03,7.09,39.27
2018/7/23 12:18,6.84,43.28
2018/7/23 12:33,6.71,47.08
2018/7/23 12:48,7.09,36.78
2018/7/23 13:03,6.84,34.32
2018/7/23 13:18,6.96,33.42
2018/7/23 13:33,6.84,32.31
2018/7/23 13:48,7.09,32.13
2018/7/23 14:03,6.84,32.71
2018/7/23 14:18,6.71,32.84
2018/7/23 14:33,6.96,32.44
2018/7/23 14:48,6.84,32.18
2018/7/23 15:03,6.96,32.67
2018/7/23 15:18,6.96,32.67
2018/7/23 15:33,6.96,32.31
2018/7/23 15:48,6.84,32.22
2018/7/23 16:03,6.47,31.87
2018/7/23 16:18,6.71,31.12
2018/7/23 16:33,6.59,30.81
2018/7/23 16:48,7.09,29.97
2018/7/23 17:03,6.59,29.17
2018/7/23 17:18,6.84,28.42
2018/7/23 17:33,6.47,27.13
2018/7/23 17:48,6.84,25.79
2018/7/23 18:03,6.59,25.2
2018/7/23 18:18,6.96,24.48
2018/7/23 18:33,6.96,24.2
2018/7/23 18:48,6.59,23.74
2018/7/23 19:03,6.84,23.47
2018/7/23 19:18,6.59,23.33
2018/7/23 19:33,6.59,23
2018/7/23 19:48,6.47,22.68
2018/7/23 20:03,6.59,22.49
2018/7/23 20:18,6.84,22.3
2018/7/23 20:33,6.84,22.21
2018/7/23 20:48,6.96,21.97
2018/7/23 21:03,6.71,21.79
2018/7/23 21:18,6.96,21.69
2018/7/23 21:33,6.84,21.69
2018/7/23 21:48,6.59,21.55
2018/7/23 22:03,7.09,21.45
2018/7/23 22:18,6.59,21.41
2018/7/23 22:33,6.84,21.17
2018/7/23 22:48,6.59,21.22
2018/7/23 23:03,6.47,21.12
2018/7/23 23:18,7.09,21.07
2018/7/23 23:33,6.84,21.07
2018/7/23 23:48,6.84,21.12
2018/7/24 00:03,6.47,21.03
2018/7/24 00:18,6.84,20.83
2018/7/24 00:33,6.47,20.88
2018/7/24 00:48,6.84,20.74
2018/7/24 01:03,6.59,20.74
2018/7/24 01:18,6.71,20.69
2018/7/24 01:33,6.84,20.74
2018/7/24 01:48,6.47,20.64
2018/7/24 02:03,6.96,20.74
2018/7/24 02:18,6.96,20.79
2018/7/24 02:33,7.09,20.64
2018/7/24 02:48,6.59,20.59
2018/7/24 03:03,6.84,20.59
2018/7/24 03:18,7.21,20.35
2018/7/24 03:33,6.84,20.3
2018/7/24 03:48,7.09,20.26
2018/7/24 04:03,6.84,20.06
2018/7/24 04:18,6.71,20.06
2018/7/24 04:33,7.09,19.96
2018/7/24 04:48,6.96,20.11
2018/7/24 05:03,6.71,19.92
2018/7/24 05:18,6.96,20.01
2018/7/24 05:33,6.84,20.01
2018/7/24 05:48,7.21,20.01
2018/7/24 06:03,6.71,20.06
2018/7/24 06:18,6.71,20.3
2018/7/24 06:33,7.09,20.59
2018/7/24 06:48,6.84,20.88
2018/7/24 07:03,6.96,21.31
2018/7/24 07:17,23.61,21.6
2018/7/24 07:32,20.97,21.69
2018/7/24 07:47,20.58,20.98
2018/7/24 08:02,20.44,21.07
2018/7/24 08:17,20.55,21.31
2018/7/24 08:32,20.29,22.35
2018/7/24 08:47,20.54,22.44
2018/7/24 09:02,20.28,23.14
2018/7/24 09:17,20.16,23.97
2018/7/24 09:32,20.03,25.29
2018/7/24 09:47,20.15,27.31
2018/7/24 10:02,19.78,30.14
2018/7/24 10:17,20.96,39.89
2018/7/24 10:32,21.76,41.71
2018/7/24 10:47,21.39,47.52
2018/7/24 11:02,21.02,48.37
2018/7/24 11:17,20.65,48.37
2018/7/24 11:32,20.64,48.26
2018/7/24 11:47,19.88,42.52
2018/7/24 12:02,19.86,38.41
2018/7/24 12:17,19.34,42.47
2018/7/24 12:32,19.45,44.64
2018/7/24 12:47,19.19,35.09
2018/7/24 13:02,19.18,33.07
2018/7/24 13:17,19.29,32.44
2018/7/24 13:32,18.91,31.91
2018/7/24 13:47,18.53,32.13
2018/7/24 14:02,18.9,32.31
2018/7/24 14:17,18.39,32.36
2018/7/24 14:32,18.13,32.04
2018/7/24 14:47,18.51,32.22
2018/7/24 15:02,18.13,32.31
2018/7/24 15:17,18.12,32.44
2018/7/24 15:32,18.12,32.31
2018/7/24 15:47,17.74,31.38
2018/7/24 16:02,17.73,31.07
2018/7/24 16:17,17.98,30.76
2018/7/24 16:32,17.35,30.1
2018/7/24 16:47,17.6,29.44
2018/7/24 17:02,17.47,28.46
2018/7/24 17:17,17.72,27.84
2018/7/24 17:32,17.59,26.95
2018/7/24 17:47,17.08,25.7
2018/7/24 18:02,17.2,25.16
2018/7/24 18:17,17.07,24.66
2018/7/24 18:32,17.45,24.38
2018/7/24 18:47,17.32,24.06
2018/7/24 19:02,17.19,23.7
2018/7/24 19:17,17.06,23.42
2018/7/24 19:32,17.19,23.24
2018/7/24 19:47,16.68,22.91
2018/7/24 20:02,17.06,22.58
2018/7/24 20:17,16.68,22.49
2018/7/24 20:32,16.67,22.35
2018/7/24 20:47,16.93,22.21
2018/7/24 21:02,16.8,22.26
2018/7/24 21:17,16.54,22.16
2018/7/24 21:32,17.05,22.12
2018/7/24 21:47,16.41,21.97
2018/7/24 22:02,16.54,21.93
2018/7/24 22:17,16.92,21.93
2018/7/24 22:32,16.67,21.83
2018/7/24 22:47,16.92,21.74
2018/7/24 23:02,16.79,21.74
2018/7/24 23:17,16.92,21.74
2018/7/24 23:32,16.54,21.64
2018/7/24 23:47,16.92,21.55
2018/7/25 00:02,16.41,21.41
2018/7/25 00:17,16.53,21.36
2018/7/25 00:32,16.41,21.22
2018/7/25 00:47,16.53,21.12
2018/7/25 01:02,16.53,21.07
2018/7/25 01:17,16.66,20.98
2018/7/25 01:32,16.28,20.79
2018/7/25 01:47,16.53,20.64
2018/7/25 02:02,16.53,20.59
2018/7/25 02:17,16.15,20.5
2018/7/25 02:32,16.53,20.35
2018/7/25 02:47,16.4,20.35
2018/7/25 03:02,16.15,20.35
2018/7/25 03:17,16.4,20.3
2018/7/25 03:32,16.4,20.26
2018/7/25 03:47,16.4,20.26
2018/7/25 04:02,15.89,20.11
2018/7/25 04:17,16.4,20.01
2018/7/25 04:32,16.27,19.92
2018/7/25 04:47,15.89,19.82
2018/7/25 05:02,16.14,19.72
2018/7/25 05:17,16.01,19.82
2018/7/25 05:32,16.39,19.72
2018/7/25 05:47,16.39,19.62
2018/7/25 06:02,16.27,19.67
2018/7/25 06:17,16.01,19.87
2018/7/25 06:32,16.14,20.21
2018/7/25 06:47,16.39,20.45
2018/7/25 07:02,15.88,20.79
2018/7/25 07:17,16.01,21.07
2018/7/25 07:32,16.27,21.36
2018/7/25 07:47,16.27,21.64
2018/7/25 08:02,16.01,22.02
2018/7/25 08:17,15.76,22.4
2018/7/25 08:32,16.27,22.86
2018/7/25 08:47,15.89,24.84
2018/7/25 09:02,16.14,24.43
2018/7/25 09:17,16.27,26.01
2018/7/25 09:32,15.89,26.69
2018/7/25 09:47,15.63,28.15
2018/7/25 10:02,15.76,30.81
2018/7/25 10:17,15.9,42.21
2018/7/25 10:32,15.65,42.31
2018/7/25 10:47,15.66,47.58
2018/7/25 11:02,15.41,49
2018/7/25 11:17,15.41,50.06
2018/7/25 11:32,15.29,50.59
2018/7/25 11:47,15.03,44.01
2018/7/25 12:02,14.9,38.79
2018/7/25 12:17,14.51,40.77
2018/7/25 12:32,14.77,43.85
2018/7/25 12:47,14.64,34.86
2018/7/25 13:02,14.38,33.07
2018/7/25 13:17,14.24,31.34
2018/7/25 13:32,13.85,31.34
2018/7/25 13:47,13.98,31.51
2018/7/25 14:02,13.85,32.09
2018/7/25 14:17,13.98,31.65
2018/7/25 14:32,13.97,32.18
2018/7/25 14:47,13.46,31.65
2018/7/25 15:02,13.84,32.04
2018/7/25 15:17,13.58,32.13
2018/7/25 15:32,13.58,31.73
2018/7/25 15:47,13.58,31.78
2018/7/25 16:02,13.32,30.94
2018/7/25 16:17,13.45,30.01
2018/7/25 16:32,13.45,29.57
2018/7/25 16:47,13.19,29.08
2018/7/25 17:02,12.93,28.46
2018/7/25 17:17,13.06,27.8
2018/7/25 17:32,13.31,26.6
2018/7/25 17:47,13.05,25.74
2018/7/25 18:02,13.18,25.07
2018/7/25 18:17,13.05,24.43
2018/7/25 18:32,12.79,24.06
2018/7/25 18:47,13.05,23.83
2018/7/25 19:02,12.66,23.42
2018/7/25 19:17,12.92,23.19
2018/7/25 19:32,12.79,22.96
2018/7/25 19:47,12.79,22.68
2018/7/25 20:02,13.04,22.26
2018/7/25 20:17,13.04,22.16
2018/7/25 20:32,12.91,21.93
2018/7/25 20:47,13.04,21.88
2018/7/25 21:02,13.3,21.74
2018/7/25 21:17,12.78,21.64
2018/7/25 21:32,12.91,21.5
2018/7/25 21:47,12.78,21.5
2018/7/25 22:02,13.04,21.26
2018/7/25 22:17,13.04,21.22
2018/7/25 22:32,12.91,21.17
2018/7/25 22:47,13.04,21.12
2018/7/25 23:02,12.91,21.07
2018/7/25 23:17,12.52,21.03
2018/7/25 23:32,13.04,20.93
2018/7/25 23:47,12.78,20.93
2018/7/26 00:02,12.65,20.93
2018/7/26 00:17,13.03,20.79
2018/7/26 00:32,13.03,20.79
2018/7/26 00:47,12.78,20.83
2018/7/26 01:02,13.03,20.69
2018/7/26 01:17,13.29,20.69
2018/7/26 01:32,12.65,20.69
2018/7/26 01:47,12.52,20.59
2018/7/26 02:02,13.03,20.5
2018/7/26 02:17,12.77,20.55
2018/7/26 02:32,12.64,20.55
2018/7/26 02:47,13.29,20.45
2018/7/26 03:02,12.77,20.45
2018/7/26 03:17,12.9,20.45
2018/7/26 03:32,13.16,20.45
2018/7/26 03:47,13.16,20.4
2018/7/26 04:02,12.9,20.4
2018/7/26 04:17,12.51,20.4
2018/7/26 04:32,13.03,20.35
2018/7/26 04:47,12.9,20.35
2018/7/26 05:02,12.77,20.4
2018/7/26 05:17,12.64,20.3
2018/7/26 05:32,13.16,20.35
2018/7/26 05:47,12.64,20.35
2018/7/26 06:02,13.03,20.45
2018/7/26 06:17,12.9,20.59
2018/7/26 06:32,12.9,20.88
2018/7/26 06:47,12.64,21.17
2018/7/26 07:02,12.9,21.6
2018/7/26 07:17,12.77,21.97
2018/7/26 07:32,12.51,22.26
2018/7/26 07:47,12.77,22.54
2018/7/26 08:02,12.51,23
2018/7/26 08:17,12.64,23
2018/7/26 08:32,12.64,24.02
2018/7/26 08:47,12.64,24.38
2018/7/26 09:02,12.51,24.79
2018/7/26 09:17,12.51,25.16
2018/7/26 09:32,12.51,26.6
2018/7/26 09:47,12.64,28.02
2018/7/26 10:02,12.25,30.81
2018/7/26 10:17,12.38,42.52
2018/7/26 10:32,11.85,42.57
2018/7/26 10:47,11.97,47.13
2018/7/26 11:02,11.7,50
2018/7/26 11:17,11.82,48.89
2018/7/26 11:32,11.55,49.24
2018/7/26 11:47,11.42,44.11
2018/7/26 12:02,11.56,38.89
2018/7/26 12:17,11.44,43.9
2018/7/26 12:32,11.05,42.11
2018/7/26 12:47,11.05,34.19
2018/7/26 13:02,10.81,32.67
2018/7/26 13:17,11.07,32.49
2018/7/26 13:32,11.07,31.96
2018/7/26 13:47,10.94,31.47
